2023-02-08 09:02:16,015 | INFO  | restartedMain | Starting AdminServiceApplication using Java 11.0.17 on LAPTOP-9DOSIF2G with PID 5052 (D:\code\admin-social-service\target\classes started by dat do in D:\code\admin-social-service)
2023-02-08 09:04:29,904 | INFO  | cluster-ClusterId{value='63e3032d35371b202b7ae2e2', description='null'}-172.16.10.74:27017 | Monitor thread successfully connected to server with description ServerDescription{address=172.16.10.74:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=76107100, setName='ewalletRepl', canonicalAddress=172.16.10.74:27017, hosts=[172.16.10.74:27019, 172.16.10.74:27018, 172.16.10.74:27017], passives=[], arbiters=[], primary='172.16.10.74:27017', tagSet=TagSet{[]}, electionId=7fffffff0000000000000004, setVersion=1, topologyVersion=TopologyVersion{processId=63d79c81c69316ad36930c7a, counter=6}, lastWriteDate=Wed Feb 08 09:03:02 ICT 2023, lastUpdateTimeNanos=157904240081900}
2023-02-08 09:04:29,906 | INFO  | cluster-ClusterId{value='63e3032d35371b202b7ae2e2', description='null'}-172.16.10.74:27018 | Monitor thread successfully connected to server with description ServerDescription{address=172.16.10.74:27018, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=76901900, setName='ewalletRepl', canonicalAddress=172.16.10.74:27018, hosts=[172.16.10.74:27019, 172.16.10.74:27018, 172.16.10.74:27017], passives=[], arbiters=[], primary='172.16.10.74:27017', tagSet=TagSet{[]}, electionId=null, setVersion=1, topologyVersion=TopologyVersion{processId=63d79c87bf3189ed1406c326, counter=4}, lastWriteDate=Wed Feb 08 09:03:02 ICT 2023, lastUpdateTimeNanos=157904240749400}
2023-02-08 09:04:29,914 | INFO  | cluster-ClusterId{value='63e3032d35371b202b7ae2e2', description='null'}-172.16.10.74:27017 | Setting max election id to 7fffffff0000000000000004 from replica set primary 172.16.10.74:27017
2023-02-08 09:04:29,914 | INFO  | cluster-ClusterId{value='63e3032d35371b202b7ae2e2', description='null'}-172.16.10.74:27017 | Setting max set version to 1 from replica set primary 172.16.10.74:27017
2023-02-08 09:04:29,915 | INFO  | cluster-ClusterId{value='63e3032d35371b202b7ae2e2', description='null'}-172.16.10.74:27017 | Discovered replica set primary 172.16.10.74:27017
2023-02-08 09:04:30,073 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:8, serverValue:116276}] to 172.16.10.74:27018
2023-02-08 09:04:30,078 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:7, serverValue:116285}] to 172.16.10.74:27019
2023-02-08 09:04:30,079 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:9, serverValue:137712}] to 172.16.10.74:27017
2023-02-08 09:04:30,209 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:10, serverValue:116277}] to 172.16.10.74:27018
2023-02-08 09:04:30,225 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:11, serverValue:116286}] to 172.16.10.74:27019
2023-02-08 09:04:30,228 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:12, serverValue:137713}] to 172.16.10.74:27017
2023-02-08 09:04:30,330 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:13, serverValue:116278}] to 172.16.10.74:27018
2023-02-08 09:04:30,349 | INFO  | restartedMain | LiveReload server is running on port 35729
2023-02-08 09:04:30,358 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:14, serverValue:116287}] to 172.16.10.74:27019
2023-02-08 09:04:30,358 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:15, serverValue:137714}] to 172.16.10.74:27017
2023-02-08 09:04:31,566 | INFO  | restartedMain | Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6a193a0a, org.springframework.security.web.context.SecurityContextPersistenceFilter@6c78e4d8, org.springframework.security.web.header.HeaderWriterFilter@53487a63, org.springframework.web.filter.CorsFilter@1ca4d706, org.springframework.security.web.authentication.logout.LogoutFilter@734d028e, com.epay.ewallet.service.admin.authen.JwtRequestFilter@126e587e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@78b6afee, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@46c78eea, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@41c39a26, org.springframework.security.web.session.SessionManagementFilter@6b77530d, org.springframework.security.web.access.ExceptionTranslationFilter@20928ef0, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@392ebdd3]
2023-02-08 09:04:31,925 | INFO  | restartedMain | Starting ProtocolHandler ["http-nio-9207"]
2023-02-08 09:04:31,951 | INFO  | restartedMain | Tomcat started on port(s): 9207 (http) with context path ''
2023-02-08 09:04:31,973 | INFO  | restartedMain | Started AdminServiceApplication in 6.984 seconds (JVM running for 9.887)
2023-02-08 09:04:35,137 | INFO  | http-nio-9207-exec-2 | Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-02-08 09:04:35,138 | INFO  | http-nio-9207-exec-2 | Initializing Servlet 'dispatcherServlet'
2023-02-08 09:04:35,139 | INFO  | http-nio-9207-exec-2 | Completed initialization in 1 ms
2023-02-08 09:04:35,165 | INFO  | http-nio-9207-exec-2 | requestId=xxxxxxx | deviceStr={"deviceId":"b4dea98ab1e32c4a","deviceName":"M2101K7AG","os":"Android","versionId":14,"ipAddress":"172.16.13.162"}
2023-02-08 09:04:35,520 | INFO  | http-nio-9207-exec-2 | -=====================> GET_LIST_POST_FILTER{"flag":"SAVED","scope":"USER"}
2023-02-08 09:04:35,526 | INFO  | http-nio-9207-exec-2 | ===> GET_LIST_POST_FILTER => encrypted: false => requestId: xxxxxxx => request raw from client: {"flag":"SAVED","scope":"USER"}
2023-02-08 09:04:35,559 | INFO  | http-nio-9207-exec-2 | ===========> GET_LIST_POST_FILTER => requestId: xxxxxxx => request clear from client: com.epay.ewallet.service.admin.payloads.request.GetListPostFilterRequest@51093189
2023-02-08 09:04:35,561 | INFO  | http-nio-9207-exec-2 | xxxxxxx | GET_LIST_POST_FILTER | Start | header={"authorization":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIwOTcyNzMwMTkxIiwiZXhwIjoxNjc1ODMwODMwLCJpYXQiOjE2NzU2NTA4MzB9.YYWGNarZGoPRTiR00CydjUY2U5rMF-9L3pmFZcezArlRXfuX48AsbxkRAjOxfudK0of15gGqzUd672cxF_11VQ","device":"{\"deviceId\":\"b4dea98ab1e32c4a\",\"deviceName\":\"M2101K7AG\",\"os\":\"Android\",\"versionId\":14,\"ipAddress\":\"172.16.13.162\"}","requestid":"xxxxxxx","content-type":"application/json","user-agent":"PostmanRuntime/7.30.1","accept":"*/*","postman-token":"fa70333c-1d75-44e0-b67c-85a9780442ef","host":"localhost:9207","accept-encoding":"gzip, deflate, br","connection":"keep-alive","content-length":"45"} | request={"flag":"SAVED","scope":"USER"} | encrypted=false
2023-02-08 09:04:35,575 | INFO  | http-nio-9207-exec-2 | ===> GET_LIST_POST_FILTER => userDO from DB: User [id=2883, phoneNumber=0972730191, name=null, email=null, status=1, personalId=null, personalIdType=null, address=null, lang=VN, password=$2a$10$sD5IqVsQDudn3NFjJfOQKet730AkYh0iqvyurmAJininwn6NF3uwG, companyId=3, avatar=null]
2023-02-08 09:04:49,688 | INFO  | http-nio-9207-exec-2 | GET LIST POST FILTER 
2023-02-08 09:04:49,803 | INFO  | http-nio-9207-exec-2 | Opened connection [connectionId{localValue:16, serverValue:137719}] to 172.16.10.74:27017
2023-02-08 09:05:22,537 | WARN  | authen housekeeper | authen - Thread starvation or clock leap detected (housekeeper delta=53s760ms277µs900ns).
2023-02-08 09:05:22,543 | INFO  | http-nio-9207-exec-2 | ===> GET_LIST_POST_FILTER => response clear: {"ecode":"1111","message":"Transaction failed","p_ecode":"1111","p_message":"Failure"}
2023-02-08 09:05:29,985 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:17, serverValue:116298}] to 172.16.10.74:27019
2023-02-08 09:05:30,009 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:19, serverValue:116289}] to 172.16.10.74:27018
2023-02-08 09:05:30,011 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:18, serverValue:137731}] to 172.16.10.74:27017
2023-02-08 09:05:30,059 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:20, serverValue:116299}] to 172.16.10.74:27019
2023-02-08 09:05:30,088 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:22, serverValue:137732}] to 172.16.10.74:27017
2023-02-08 09:05:30,091 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:21, serverValue:116290}] to 172.16.10.74:27018
2023-02-08 09:05:30,150 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:23, serverValue:116300}] to 172.16.10.74:27019
2023-02-08 09:05:30,157 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:24, serverValue:137733}] to 172.16.10.74:27017
2023-02-08 09:05:30,174 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:25, serverValue:116291}] to 172.16.10.74:27018
2023-02-08 09:06:30,006 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:28, serverValue:137744}] to 172.16.10.74:27017
2023-02-08 09:06:30,009 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:26, serverValue:116309}] to 172.16.10.74:27019
2023-02-08 09:06:30,021 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:27, serverValue:116300}] to 172.16.10.74:27018
2023-02-08 09:06:30,073 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:29, serverValue:137745}] to 172.16.10.74:27017
2023-02-08 09:06:30,078 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:30, serverValue:116310}] to 172.16.10.74:27019
2023-02-08 09:06:30,089 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:31, serverValue:116301}] to 172.16.10.74:27018
2023-02-08 09:06:30,153 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:32, serverValue:137746}] to 172.16.10.74:27017
2023-02-08 09:06:30,155 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:33, serverValue:116311}] to 172.16.10.74:27019
2023-02-08 09:06:30,159 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:34, serverValue:116302}] to 172.16.10.74:27018
2023-02-08 09:06:33,953 | INFO  | http-nio-9207-exec-5 | requestId=xxxxxxx | deviceStr={"deviceId":"b4dea98ab1e32c4a","deviceName":"M2101K7AG","os":"Android","versionId":14,"ipAddress":"172.16.13.162"}
2023-02-08 09:06:33,974 | INFO  | http-nio-9207-exec-5 | -=====================> GET_LIST_POST_FILTER{"flag":"SAVED","scope":"USER"}
2023-02-08 09:06:33,974 | INFO  | http-nio-9207-exec-5 | ===> GET_LIST_POST_FILTER => encrypted: false => requestId: xxxxxxx => request raw from client: {"flag":"SAVED","scope":"USER"}
2023-02-08 09:06:33,975 | INFO  | http-nio-9207-exec-5 | ===========> GET_LIST_POST_FILTER => requestId: xxxxxxx => request clear from client: com.epay.ewallet.service.admin.payloads.request.GetListPostFilterRequest@27c9e6d6
2023-02-08 09:06:33,976 | INFO  | http-nio-9207-exec-5 | xxxxxxx | GET_LIST_POST_FILTER | Start | header={"authorization":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIwOTcyNzMwMTkxIiwiZXhwIjoxNjc1ODMwODMwLCJpYXQiOjE2NzU2NTA4MzB9.YYWGNarZGoPRTiR00CydjUY2U5rMF-9L3pmFZcezArlRXfuX48AsbxkRAjOxfudK0of15gGqzUd672cxF_11VQ","device":"{\"deviceId\":\"b4dea98ab1e32c4a\",\"deviceName\":\"M2101K7AG\",\"os\":\"Android\",\"versionId\":14,\"ipAddress\":\"172.16.13.162\"}","requestid":"xxxxxxx","content-type":"application/json","user-agent":"PostmanRuntime/7.30.1","accept":"*/*","postman-token":"70ca84de-117f-45a5-8ea5-7b01af28eaef","host":"localhost:9207","accept-encoding":"gzip, deflate, br","connection":"keep-alive","content-length":"45"} | request={"flag":"SAVED","scope":"USER"} | encrypted=false
2023-02-08 09:06:33,988 | INFO  | http-nio-9207-exec-5 | ===> GET_LIST_POST_FILTER => userDO from DB: User [id=2883, phoneNumber=0972730191, name=null, email=null, status=1, personalId=null, personalIdType=null, address=null, lang=VN, password=$2a$10$sD5IqVsQDudn3NFjJfOQKet730AkYh0iqvyurmAJininwn6NF3uwG, companyId=3, avatar=null]
2023-02-08 09:06:36,773 | INFO  | http-nio-9207-exec-5 | GET LIST POST FILTER 
2023-02-08 09:06:36,854 | INFO  | http-nio-9207-exec-5 | Opened connection [connectionId{localValue:35, serverValue:137748}] to 172.16.10.74:27017
2023-02-08 09:06:40,694 | INFO  | http-nio-9207-exec-5 | Opened connection [connectionId{localValue:36, serverValue:137749}] to 172.16.10.74:27017
2023-02-08 09:06:45,892 | INFO  | http-nio-9207-exec-5 | Opened connection [connectionId{localValue:37, serverValue:137753}] to 172.16.10.74:27017
2023-02-08 09:06:51,995 | INFO  | http-nio-9207-exec-5 | ===> GET_LIST_POST_FILTER => response clear: {"ecode":"0000","data":[{"_id":"postbd4d5f63a9ec4df5a67733eb89d05bfd","userId":"2684","groupId":"3","content":"test bài ở my post","status":"ACTIVE","createDate":"Dec 27, 2022, 3:37:45 PM","editDate":"Dec 30, 2022, 9:14:24 PM","reason":"","marketType":"MARKET","category":"19","price":"66666","postByRole":"USER","countReport":0,"user":{"userId":"2684","avartar":"https://firebasestorage.googleapis.com/v0/b/ewallet-31945.appspot.com/o/emo%2F0971651512%2Favatar.jpg?alt\u003dmedia\u0026token\u003de8fef9d8-5100-4476-9208-c1820c00000e","name":"Đỗ Văn Nhu"},"tags":[{"_id":"tag_29b3e88981fb446ab2c6b35bcd3a6696","userId":"1830","postId":"postbd4d5f63a9ec4df5a67733eb89d05bfd","createDate":"Dec 30, 2022, 9:43:24 PM","status":"1"},{"_id":"tag_eff48a6de6164f38a74f86a4ba3bffe1","userId":"2453","postId":"postbd4d5f63a9ec4df5a67733eb89d05bfd","createDate":"Dec 30, 2022, 9:43:24 PM","status":"1"},{"_id":"tag_92fbdd1c46f24ca09ef1061be207e015","userId":"2531","postId":"postbd4d5f63a9ec4df5a67733eb89d05bfd","createDate":"Dec 30, 2022, 9:43:24 PM","status":"1"},{"_id":"tag_3f0e0b93b50e4f078e057f6ecb206c26","userId":"1467","postId":"postbd4d5f63a9ec4df5a67733eb89d05bfd","createDate":"Dec 30, 2022, 9:43:24 PM","status":"1"},{"_id":"tag_bc469753f95548e6a3c9ad3e139617d6","userId":"1906","postId":"postbd4d5f63a9ec4df5a67733eb89d05bfd","createDate":"Dec 30, 2022, 9:43:24 PM","status":"1"},{"_id":"tag_8a8257afe4bf44e0932b7c1c207d501c","userId":"1792","postId":"postbd4d5f63a9ec4df5a67733eb89d05bfd","createDate":"Dec 30, 2022, 9:43:24 PM","status":"1"},{"_id":"tag_331e0e2088cf48c7bfc28ba9a6ffc622","userId":"2690","postId":"postbd4d5f63a9ec4df5a67733eb89d05bfd","createDate":"Dec 30, 2022, 9:43:24 PM","status":"1"}]}],"message":"Successful","p_ecode":"0000","p_message":"Success"}
2023-02-08 09:07:30,011 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:38, serverValue:137759}] to 172.16.10.74:27017
2023-02-08 09:07:30,012 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:39, serverValue:116310}] to 172.16.10.74:27018
2023-02-08 09:07:30,032 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:40, serverValue:116319}] to 172.16.10.74:27019
