2022-12-14 10:03:28,534 | INFO  | restartedMain | Starting AdminServiceApplication using Java 1.8.0_172 on DUNGTV_T with PID 5968 (D:\du_an\Dropbox\demo1.8\admin-social-service\admin-social-service\target\classes started by DELL in D:\du_an\Dropbox\demo1.8\admin-social-service\admin-social-service)
2022-12-14 13:27:40,028 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:618, serverValue:579041}] to 172.16.10.74:27017
2022-12-14 13:28:39,835 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:619, serverValue:579062}] to 172.16.10.74:27017
2022-12-14 13:28:39,907 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:620, serverValue:579063}] to 172.16.10.74:27017
2022-12-14 13:28:39,984 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:621, serverValue:579064}] to 172.16.10.74:27017
2022-12-14 13:29:39,825 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:622, serverValue:579096}] to 172.16.10.74:27017
2022-12-14 13:29:39,895 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:623, serverValue:579097}] to 172.16.10.74:27017
2022-12-14 13:29:39,970 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:624, serverValue:579098}] to 172.16.10.74:27017
2022-12-14 13:30:39,827 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:625, serverValue:579118}] to 172.16.10.74:27017
2022-12-14 13:30:39,902 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:626, serverValue:579119}] to 172.16.10.74:27017
2022-12-14 13:30:39,993 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:627, serverValue:579120}] to 172.16.10.74:27017
2022-12-14 13:31:39,834 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:628, serverValue:579150}] to 172.16.10.74:27017
2022-12-14 13:31:39,905 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:629, serverValue:579151}] to 172.16.10.74:27017
2022-12-14 13:31:39,980 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:630, serverValue:579152}] to 172.16.10.74:27017
2022-12-14 13:32:39,874 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:631, serverValue:579182}] to 172.16.10.74:27017
2022-12-14 13:32:40,011 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:632, serverValue:579183}] to 172.16.10.74:27017
2022-12-14 13:32:40,111 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:633, serverValue:579184}] to 172.16.10.74:27017
2022-12-14 13:33:39,815 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:634, serverValue:579215}] to 172.16.10.74:27017
2022-12-14 13:33:39,910 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:635, serverValue:579216}] to 172.16.10.74:27017
2022-12-14 13:33:40,010 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:636, serverValue:579217}] to 172.16.10.74:27017
2022-12-14 13:34:39,833 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:637, serverValue:579232}] to 172.16.10.74:27017
2022-12-14 13:34:39,908 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:638, serverValue:579233}] to 172.16.10.74:27017
2022-12-14 13:34:39,979 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:639, serverValue:579234}] to 172.16.10.74:27017
2022-12-14 13:35:39,821 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:640, serverValue:579254}] to 172.16.10.74:27017
2022-12-14 13:35:39,912 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:641, serverValue:579255}] to 172.16.10.74:27017
2022-12-14 13:35:40,009 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:642, serverValue:579256}] to 172.16.10.74:27017
2022-12-14 13:36:39,837 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:643, serverValue:579274}] to 172.16.10.74:27017
2022-12-14 13:36:39,934 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:644, serverValue:579275}] to 172.16.10.74:27017
2022-12-14 13:36:40,016 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:645, serverValue:579276}] to 172.16.10.74:27017
2022-12-14 13:37:39,828 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:646, serverValue:579290}] to 172.16.10.74:27017
2022-12-14 13:37:39,899 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:647, serverValue:579291}] to 172.16.10.74:27017
2022-12-14 13:37:39,972 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:648, serverValue:579292}] to 172.16.10.74:27017
2022-12-14 13:38:39,800 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:649, serverValue:579313}] to 172.16.10.74:27017
2022-12-14 13:38:39,873 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:650, serverValue:579314}] to 172.16.10.74:27017
2022-12-14 13:38:39,957 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:651, serverValue:579315}] to 172.16.10.74:27017
2022-12-14 13:39:39,863 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:652, serverValue:579333}] to 172.16.10.74:27017
2022-12-14 13:39:40,105 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:653, serverValue:579334}] to 172.16.10.74:27017
2022-12-14 13:39:40,212 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:654, serverValue:579335}] to 172.16.10.74:27017
2022-12-14 13:40:39,824 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:655, serverValue:579365}] to 172.16.10.74:27017
2022-12-14 13:40:39,916 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:656, serverValue:579366}] to 172.16.10.74:27017
2022-12-14 13:40:40,001 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:657, serverValue:579367}] to 172.16.10.74:27017
2022-12-14 13:41:39,815 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:658, serverValue:579390}] to 172.16.10.74:27017
2022-12-14 13:41:39,890 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:659, serverValue:579391}] to 172.16.10.74:27017
2022-12-14 13:41:39,966 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:660, serverValue:579392}] to 172.16.10.74:27017
2022-12-14 13:42:39,812 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:661, serverValue:579431}] to 172.16.10.74:27017
2022-12-14 13:42:39,894 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:662, serverValue:579432}] to 172.16.10.74:27017
2022-12-14 13:42:39,970 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:663, serverValue:579433}] to 172.16.10.74:27017
2022-12-14 13:43:39,851 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:664, serverValue:579451}] to 172.16.10.74:27017
2022-12-14 13:43:39,924 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:665, serverValue:579452}] to 172.16.10.74:27017
2022-12-14 13:43:39,997 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:666, serverValue:579453}] to 172.16.10.74:27017
2022-12-14 13:44:39,837 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:667, serverValue:579476}] to 172.16.10.74:27017
2022-12-14 13:44:39,908 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:668, serverValue:579477}] to 172.16.10.74:27017
2022-12-14 13:44:39,984 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:669, serverValue:579478}] to 172.16.10.74:27017
2022-12-14 13:45:39,829 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:670, serverValue:579508}] to 172.16.10.74:27017
2022-12-14 13:45:39,901 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:671, serverValue:579509}] to 172.16.10.74:27017
2022-12-14 13:45:39,977 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:672, serverValue:579510}] to 172.16.10.74:27017
2022-12-14 13:46:39,843 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:673, serverValue:579544}] to 172.16.10.74:27017
2022-12-14 13:46:39,920 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:674, serverValue:579545}] to 172.16.10.74:27017
2022-12-14 13:46:39,998 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:675, serverValue:579546}] to 172.16.10.74:27017
2022-12-14 13:47:39,822 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:676, serverValue:579573}] to 172.16.10.74:27017
2022-12-14 13:47:39,930 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:677, serverValue:579574}] to 172.16.10.74:27017
2022-12-14 13:47:40,019 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:678, serverValue:579575}] to 172.16.10.74:27017
2022-12-14 13:48:39,812 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:679, serverValue:579605}] to 172.16.10.74:27017
2022-12-14 13:48:39,918 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:680, serverValue:579606}] to 172.16.10.74:27017
2022-12-14 13:48:40,023 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:681, serverValue:579607}] to 172.16.10.74:27017
2022-12-14 13:49:39,880 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:682, serverValue:579622}] to 172.16.10.74:27017
2022-12-14 13:49:40,099 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:683, serverValue:579623}] to 172.16.10.74:27017
2022-12-14 13:49:40,298 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:684, serverValue:579624}] to 172.16.10.74:27017
2022-12-14 13:50:39,925 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:685, serverValue:579640}] to 172.16.10.74:27017
2022-12-14 13:50:40,153 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:686, serverValue:579641}] to 172.16.10.74:27017
2022-12-14 13:50:40,357 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:687, serverValue:579642}] to 172.16.10.74:27017
2022-12-14 13:51:39,836 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:688, serverValue:579663}] to 172.16.10.74:27017
2022-12-14 13:51:39,914 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:689, serverValue:579664}] to 172.16.10.74:27017
2022-12-14 13:51:39,992 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:690, serverValue:579665}] to 172.16.10.74:27017
2022-12-14 13:52:39,837 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:691, serverValue:579678}] to 172.16.10.74:27017
2022-12-14 13:52:39,917 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:692, serverValue:579679}] to 172.16.10.74:27017
2022-12-14 13:52:39,991 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:693, serverValue:579680}] to 172.16.10.74:27017
2022-12-14 13:53:39,846 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:694, serverValue:579695}] to 172.16.10.74:27017
2022-12-14 13:53:39,917 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:695, serverValue:579696}] to 172.16.10.74:27017
2022-12-14 13:53:39,993 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:696, serverValue:579697}] to 172.16.10.74:27017
2022-12-14 13:54:39,852 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:697, serverValue:579720}] to 172.16.10.74:27017
2022-12-14 13:54:39,939 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:698, serverValue:579721}] to 172.16.10.74:27017
2022-12-14 13:54:40,014 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:699, serverValue:579722}] to 172.16.10.74:27017
2022-12-14 13:55:39,840 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:700, serverValue:579750}] to 172.16.10.74:27017
2022-12-14 13:55:39,948 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:701, serverValue:579751}] to 172.16.10.74:27017
2022-12-14 13:55:40,061 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:702, serverValue:579752}] to 172.16.10.74:27017
2022-12-14 13:56:39,824 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:703, serverValue:579775}] to 172.16.10.74:27017
2022-12-14 13:56:39,900 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:704, serverValue:579776}] to 172.16.10.74:27017
2022-12-14 13:56:39,982 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:705, serverValue:579777}] to 172.16.10.74:27017
2022-12-14 13:57:39,835 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:706, serverValue:579790}] to 172.16.10.74:27017
2022-12-14 13:57:39,915 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:707, serverValue:579791}] to 172.16.10.74:27017
2022-12-14 13:57:39,991 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:708, serverValue:579792}] to 172.16.10.74:27017
2022-12-14 13:58:39,863 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:709, serverValue:579805}] to 172.16.10.74:27017
2022-12-14 13:58:39,951 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:710, serverValue:579806}] to 172.16.10.74:27017
2022-12-14 13:58:40,075 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:711, serverValue:579807}] to 172.16.10.74:27017
2022-12-14 13:59:39,806 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:712, serverValue:579822}] to 172.16.10.74:27017
2022-12-14 13:59:39,900 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:713, serverValue:579823}] to 172.16.10.74:27017
2022-12-14 13:59:40,030 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:714, serverValue:579824}] to 172.16.10.74:27017
2022-12-14 14:00:39,843 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:715, serverValue:579840}] to 172.16.10.74:27017
2022-12-14 14:00:39,929 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:716, serverValue:579841}] to 172.16.10.74:27017
2022-12-14 14:00:40,021 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:717, serverValue:579842}] to 172.16.10.74:27017
2022-12-14 14:01:39,836 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:718, serverValue:579859}] to 172.16.10.74:27017
2022-12-14 14:01:39,922 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:719, serverValue:579860}] to 172.16.10.74:27017
2022-12-14 14:01:40,012 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:720, serverValue:579861}] to 172.16.10.74:27017
2022-12-14 14:02:39,839 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:721, serverValue:579874}] to 172.16.10.74:27017
2022-12-14 14:02:39,918 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:722, serverValue:579875}] to 172.16.10.74:27017
2022-12-14 14:02:39,998 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:723, serverValue:579876}] to 172.16.10.74:27017
2022-12-14 14:03:39,817 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:724, serverValue:579889}] to 172.16.10.74:27017
2022-12-14 14:03:39,888 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:725, serverValue:579890}] to 172.16.10.74:27017
2022-12-14 14:03:39,961 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:726, serverValue:579891}] to 172.16.10.74:27017
2022-12-14 14:04:39,826 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:727, serverValue:579906}] to 172.16.10.74:27017
2022-12-14 14:04:39,912 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:728, serverValue:579907}] to 172.16.10.74:27017
2022-12-14 14:04:40,007 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:729, serverValue:579908}] to 172.16.10.74:27017
2022-12-14 14:05:39,810 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:730, serverValue:579924}] to 172.16.10.74:27017
2022-12-14 14:05:39,882 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:731, serverValue:579925}] to 172.16.10.74:27017
2022-12-14 14:05:39,959 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:732, serverValue:579926}] to 172.16.10.74:27017
2022-12-14 14:06:39,840 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:733, serverValue:579942}] to 172.16.10.74:27017
2022-12-14 14:06:39,911 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:734, serverValue:579943}] to 172.16.10.74:27017
2022-12-14 14:06:39,987 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:735, serverValue:579944}] to 172.16.10.74:27017
2022-12-14 14:07:39,841 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:736, serverValue:579957}] to 172.16.10.74:27017
2022-12-14 14:07:39,917 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:737, serverValue:579958}] to 172.16.10.74:27017
2022-12-14 14:07:39,997 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:738, serverValue:579959}] to 172.16.10.74:27017
2022-12-14 14:08:39,874 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:739, serverValue:579972}] to 172.16.10.74:27017
2022-12-14 14:08:39,984 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:740, serverValue:579973}] to 172.16.10.74:27017
2022-12-14 14:08:40,071 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:741, serverValue:579974}] to 172.16.10.74:27017
2022-12-14 14:09:39,816 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:742, serverValue:579989}] to 172.16.10.74:27017
2022-12-14 14:09:39,893 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:743, serverValue:579990}] to 172.16.10.74:27017
2022-12-14 14:09:39,980 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:744, serverValue:579991}] to 172.16.10.74:27017
2022-12-14 14:10:39,827 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:745, serverValue:580007}] to 172.16.10.74:27017
2022-12-14 14:10:39,943 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:746, serverValue:580008}] to 172.16.10.74:27017
2022-12-14 14:10:40,056 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:747, serverValue:580009}] to 172.16.10.74:27017
2022-12-14 14:11:39,842 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:748, serverValue:580026}] to 172.16.10.74:27017
2022-12-14 14:11:39,928 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:749, serverValue:580027}] to 172.16.10.74:27017
2022-12-14 14:11:40,011 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:750, serverValue:580028}] to 172.16.10.74:27017
2022-12-14 14:12:39,829 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:751, serverValue:580041}] to 172.16.10.74:27017
2022-12-14 14:12:39,904 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:752, serverValue:580042}] to 172.16.10.74:27017
2022-12-14 14:12:39,978 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:753, serverValue:580043}] to 172.16.10.74:27017
2022-12-14 14:13:39,818 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:754, serverValue:580056}] to 172.16.10.74:27017
2022-12-14 14:13:39,897 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:755, serverValue:580057}] to 172.16.10.74:27017
2022-12-14 14:13:39,985 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:756, serverValue:580058}] to 172.16.10.74:27017
2022-12-14 14:14:39,837 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:757, serverValue:580073}] to 172.16.10.74:27017
2022-12-14 14:14:39,916 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:758, serverValue:580074}] to 172.16.10.74:27017
2022-12-14 14:14:40,016 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:759, serverValue:580075}] to 172.16.10.74:27017
2022-12-14 14:15:39,820 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:760, serverValue:580091}] to 172.16.10.74:27017
2022-12-14 14:15:39,904 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:761, serverValue:580092}] to 172.16.10.74:27017
2022-12-14 14:15:40,051 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:762, serverValue:580093}] to 172.16.10.74:27017
2022-12-14 14:16:39,836 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:763, serverValue:580109}] to 172.16.10.74:27017
2022-12-14 14:16:39,907 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:764, serverValue:580110}] to 172.16.10.74:27017
2022-12-14 14:16:39,984 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:765, serverValue:580111}] to 172.16.10.74:27017
2022-12-14 14:17:39,878 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:766, serverValue:580124}] to 172.16.10.74:27017
2022-12-14 14:17:40,015 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:767, serverValue:580125}] to 172.16.10.74:27017
2022-12-14 14:17:40,136 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:768, serverValue:580126}] to 172.16.10.74:27017
2022-12-14 14:18:39,832 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:769, serverValue:580139}] to 172.16.10.74:27017
2022-12-14 14:18:39,905 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:770, serverValue:580140}] to 172.16.10.74:27017
2022-12-14 14:18:39,985 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:771, serverValue:580141}] to 172.16.10.74:27017
2022-12-14 14:19:39,818 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:772, serverValue:580157}] to 172.16.10.74:27017
2022-12-14 14:19:39,888 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:773, serverValue:580158}] to 172.16.10.74:27017
2022-12-14 14:19:39,975 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:774, serverValue:580159}] to 172.16.10.74:27017
2022-12-14 14:20:39,846 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:775, serverValue:580180}] to 172.16.10.74:27017
2022-12-14 14:20:39,944 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:776, serverValue:580181}] to 172.16.10.74:27017
2022-12-14 14:20:40,091 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:777, serverValue:580182}] to 172.16.10.74:27017
2022-12-14 14:21:39,836 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:778, serverValue:580199}] to 172.16.10.74:27017
2022-12-14 14:21:39,908 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:779, serverValue:580200}] to 172.16.10.74:27017
2022-12-14 14:21:39,985 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:780, serverValue:580201}] to 172.16.10.74:27017
2022-12-14 14:22:39,830 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:781, serverValue:580214}] to 172.16.10.74:27017
2022-12-14 14:22:39,903 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:782, serverValue:580215}] to 172.16.10.74:27017
2022-12-14 14:22:39,980 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:783, serverValue:580216}] to 172.16.10.74:27017
2022-12-14 14:23:39,849 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:784, serverValue:580229}] to 172.16.10.74:27017
2022-12-14 14:23:40,019 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:785, serverValue:580230}] to 172.16.10.74:27017
2022-12-14 14:23:41,097 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:786, serverValue:580231}] to 172.16.10.74:27017
2022-12-14 14:24:39,825 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:787, serverValue:580246}] to 172.16.10.74:27017
2022-12-14 14:24:39,910 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:788, serverValue:580247}] to 172.16.10.74:27017
2022-12-14 14:24:39,985 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:789, serverValue:580248}] to 172.16.10.74:27017
2022-12-14 14:25:39,814 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:790, serverValue:580264}] to 172.16.10.74:27017
2022-12-14 14:25:39,887 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:791, serverValue:580265}] to 172.16.10.74:27017
2022-12-14 14:25:39,969 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:792, serverValue:580266}] to 172.16.10.74:27017
2022-12-14 14:26:39,908 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:793, serverValue:580282}] to 172.16.10.74:27017
2022-12-14 14:26:40,090 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:794, serverValue:580283}] to 172.16.10.74:27017
